
SPDR S&P 500 ETF Trust,Last: 761.95,Change:  0.17
"Date: September 2, 2026 at 9:51 AM EDT",Bid: 761.94,Ask: 761.96,Size: 480*80,"Volume: 294,305"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Thu Dec 31 2026,SPY261231C00698000,82.31,0,77.79,81.1,0,0.1983,0.8212,0.0031,172,698.00,SPY261231P00698000,8.87,0,8.99,9.05,0,0.1975,-0.185,0.0031,33
Thu Dec 31 2026,SPY261231C00699000,92.6,0,76.91,80.23,0,0.1974,0.8188,0.0031,258,699.00,SPY261231P00699000,8.1,0,9.11,9.17,0,0.1967,-0.1875,0.0032,118
Thu Dec 31 2026,SPY261231C00700000,76.11,0,77.37,79.35,0,0.202,0.8164,0.0031,1637,700.00,SPY261231P00700000,9.15,-0.3,9.22,9.29,2,0.1959,-0.19,0.0032,5518
Thu Dec 31 2026,SPY261231C00701000,66.5,0,75.16,78.48,0,0.1957,0.8138,0.0032,208,701.00,SPY261231P00701000,8.03,0,9.34,9.41,0,0.195,-0.1926,0.0032,174
Thu Dec 31 2026,SPY261231C00702000,90.03,0,74.29,77.61,0,0.1948,0.8113,0.0032,549,702.00,SPY261231P00702000,9.45,0,9.47,9.53,0,0.1942,-0.1952,0.0033,199
Thu Dec 31 2026,SPY261231C00703000,86.05,0,73.42,76.72,0,0.194,0.8087,0.0032,278,703.00,SPY261231P00703000,8.9,0,9.59,9.65,0,0.1934,-0.1979,0.0033,33
Thu Dec 31 2026,SPY261231C00704000,87.43,0,72.55,75.88,0,0.1931,0.8061,0.0033,325,704.00,SPY261231P00704000,8.91,0,9.71,9.78,0,0.1926,-0.2006,0.0034,487
Thu Dec 31 2026,SPY261231C00705000,80.75,0,71.7,74.7,0,0.1923,0.8034,0.0033,527,705.00,SPY261231P00705000,10.15,0,9.84,9.91,0,0.1917,-0.2033,0.0034,939
Thu Dec 31 2026,SPY261231C00706000,89.38,0,70.85,73.85,0,0.1914,0.8008,0.0034,19,706.00,SPY261231P00706000,8.95,0,9.97,10.04,0,0.1908,-0.2061,0.0035,127
Thu Dec 31 2026,SPY261231C00707000,75.25,0,70,73,0,0.1906,0.798,0.0034,121,707.00,SPY261231P00707000,10.04,0,10.1,10.17,0,0.19,-0.209,0.0035,159
Thu Dec 31 2026,SPY261231C00708000,69.49,0,69.1,72.41,0,0.1898,0.7952,0.0035,183,708.00,SPY261231P00708000,10.09,0,10.24,10.31,0,0.1891,-0.2119,0.0036,86
Thu Dec 31 2026,SPY261231C00709000,76.88,0,68.3,71.3,0,0.189,0.7924,0.0035,15,709.00,SPY261231P00709000,10.35,0,10.37,10.44,0,0.1883,-0.2148,0.0036,119
Thu Dec 31 2026,SPY261231C00710000,72.62,0,67.41,70.74,0,0.1882,0.7895,0.0036,272,710.00,SPY261231P00710000,10.79,0,10.51,10.58,0,0.1875,-0.2178,0.0036,2204
Thu Dec 31 2026,SPY261231C00711000,58,0,66.6,69.6,0,0.1874,0.7866,0.0036,180,711.00,SPY261231P00711000,10.62,0,10.65,10.72,0,0.1866,-0.2208,0.0037,296
Thu Dec 31 2026,SPY261231C00712000,75.2,0,65.7,69.04,0,0.1865,0.7837,0.0036,9,712.00,SPY261231P00712000,10.76,0,10.8,10.87,0,0.1858,-0.2239,0.0037,268
Thu Dec 31 2026,SPY261231C00713000,75,0,64.86,68.2,0,0.1857,0.7807,0.0037,34,713.00,SPY261231P00713000,10.85,0,10.94,11.01,0,0.185,-0.227,0.0038,443
Thu Dec 31 2026,SPY261231C00714000,73.52,0,64.01,67.36,0,0.1848,0.7776,0.0037,56,714.00,SPY261231P00714000,11.12,0,11.08,11.16,0,0.1842,-0.2302,0.0038,89
Thu Dec 31 2026,SPY261231C00715000,69.07,0,63.17,66.51,0,0.184,0.7745,0.0038,1095,715.00,SPY261231P00715000,11.54,0,11.24,11.31,0,0.1833,-0.2334,0.0039,149
Thu Dec 31 2026,SPY261231C00716000,64.12,0,62.33,65.68,0,0.1832,0.7714,0.0038,43,716.00,SPY261231P00716000,11.45,0,11.4,11.47,0,0.1825,-0.2366,0.0039,99
Thu Dec 31 2026,SPY261231C00717000,60.27,0,61.49,64.84,0,0.1823,0.7682,0.0039,40,717.00,SPY261231P00717000,11.1,0,11.55,11.62,0,0.1817,-0.2399,0.004,103
Thu Dec 31 2026,SPY261231C00718000,67.23,0,60.67,63.8,0,0.1814,0.765,0.0039,129,718.00,SPY261231P00718000,10.4,0,11.71,11.78,0,0.1809,-0.2433,0.004,61
Thu Dec 31 2026,SPY261231C00719000,62,0,59.81,63.13,0,0.1806,0.7617,0.004,81,719.00,SPY261231P00719000,11.98,0,11.87,11.95,0,0.18,-0.2467,0.0041,247
Thu Dec 31 2026,SPY261231C00720000,60.12,0,59.05,62.05,0,0.1797,0.7583,0.004,1810,720.00,SPY261231P00720000,12.36,0,12.03,12.11,0,0.1792,-0.2502,0.0041,2269
Thu Dec 31 2026,SPY261231C00721000,63.81,0,58.2,61.2,0,0.1789,0.7549,0.0041,81,721.00,SPY261231P00721000,11.62,0,12.2,12.28,0,0.1784,-0.2537,0.0042,166
Thu Dec 31 2026,SPY261231C00722000,63.02,0,57.33,60.66,0,0.1781,0.7515,0.0041,198,722.00,SPY261231P00722000,11.79,0,12.37,12.45,0,0.1776,-0.2573,0.0042,37
Thu Dec 31 2026,SPY261231C00723000,71.92,0,56.55,59.55,0,0.1773,0.748,0.0042,47,723.00,SPY261231P00723000,12.96,0,12.55,12.62,0,0.1768,-0.261,0.0043,41
Thu Dec 31 2026,SPY261231C00724000,65,0,55.75,58.75,0,0.1765,0.7444,0.0042,242,724.00,SPY261231P00724000,12.44,0,12.72,12.8,0,0.1759,-0.2647,0.0044,145
Thu Dec 31 2026,SPY261231C00725000,62.8,0,54.95,57.95,0,0.1756,0.7408,0.0043,387,725.00,SPY261231P00725000,13.5,0,12.9,12.98,0,0.1751,-0.2685,0.0044,783
Thu Dec 31 2026,SPY261231C00730000,62.08,0,50.95,53.95,0,0.1716,0.722,0.0045,860,730.00,SPY261231P00730000,14.23,0,13.84,13.93,0,0.171,-0.2882,0.0047,2525
Thu Dec 31 2026,SPY261231C00735000,48,0,46.9,50.29,0,0.1675,0.7016,0.0048,764,735.00,SPY261231P00735000,15.25,0,14.9,14.97,0,0.1671,-0.3096,0.005,899
Thu Dec 31 2026,SPY261231C00740000,46.83,0,43.08,46.4,0,0.1632,0.6798,0.005,1510,740.00,SPY261231P00740000,16.23,0,16.02,16.11,0,0.1631,-0.3327,0.0053,6653
Thu Dec 31 2026,SPY261231C00745000,41.13,0,39.62,42.26,0,0.1595,0.6563,0.0053,1692,745.00,SPY261231P00745000,18.03,0,17.3,17.37,0,0.1592,-0.3578,0.0056,908
Thu Dec 31 2026,SPY261231C00750000,36.75,0,37.16,37.47,0,0.1553,0.6311,0.0056,3096,750.00,SPY261231P00750000,19.1,0,18.65,18.76,0,0.1555,-0.3847,0.0059,2529
Thu Dec 31 2026,SPY261231C00755000,32.51,0,33.65,34,0,0.1517,0.6043,0.0058,1134,755.00,SPY261231P00755000,20.7,0,20.21,20.29,0,0.1518,-0.4138,0.0062,2429
Thu Dec 31 2026,SPY261231C00760000,30.07,0,30.37,30.67,0,0.1483,0.5758,0.0061,3060,760.00,SPY261231P00760000,22.4,0,21.86,21.97,0,0.1483,-0.445,0.0066,2333
Thu Dec 31 2026,SPY261231C00765000,27.38,0,27.27,27.38,0,0.1446,0.5457,0.0063,1476,765.00,SPY261231P00765000,24.32,0,23.76,23.86,0,0.1449,-0.4784,0.0069,4072
Thu Dec 31 2026,SPY261231C00770000,23.8,0,24.29,24.39,0,0.1414,0.5141,0.0065,1581,770.00,SPY261231P00770000,25.97,0,25.78,25.9,0,0.1417,-0.514,0.0072,3310
Thu Dec 31 2026,SPY261231C00775000,21.04,0,21.46,21.56,0,0.1384,0.4813,0.0066,2901,775.00,SPY261231P00775000,28.38,0,28.08,28.18,0,0.1387,-0.5517,0.0074,820
Thu Dec 31 2026,SPY261231C00780000,18.37,0,18.86,18.95,0,0.1357,0.4474,0.0067,2571,780.00,SPY261231P00780000,30.18,0,30.39,30.7,0,0.1351,-0.5911,0.0077,623
Thu Dec 31 2026,SPY261231C00785000,16.01,0,16.43,16.52,0,0.1331,0.4131,0.0067,1422,785.00,SPY261231P00785000,33.12,0,33.13,34.63,0,0.1324,-0.6323,0.0078,32
Thu Dec 31 2026,SPY261231C00790000,13.76,0,14.25,14.3,0,0.1308,0.3784,0.0067,1898,790.00,SPY261231P00790000,31.14,0,34.79,37.67,0,0.1256,-0.6742,0.0079,193
Thu Dec 31 2026,SPY261231C00795000,11.91,0,12.25,12.31,0,0.1286,0.3441,0.0066,1295,795.00,SPY261231P00795000,37.87,0,37.79,41.16,0,0.127,-0.7167,0.0079,48
Thu Dec 31 2026,SPY261231C00800000,10.53,0,10.47,10.55,0,0.1267,0.3105,0.0064,5714,800.00,SPY261231P00800000,43.67,0,41.55,44.55,0,0.1247,-0.7583,0.0077,553
Thu Dec 31 2026,SPY261231C00805000,8.46,0,8.9,8.95,0,0.125,0.2781,0.0062,1014,805.00,SPY261231P00805000,44.78,0,45.07,48.43,0,0.1227,-0.7987,0.0074,16
Thu Dec 31 2026,SPY261231C00810000,7.55,0,7.51,7.58,0,0.1235,0.2471,0.0059,3186,810.00,SPY261231P00810000,46.83,0,49.35,52.35,0,0.1209,-0.8364,0.0068,8
Thu Dec 31 2026,SPY261231C00815000,6.19,0,6.31,6.36,0,0.1222,0.218,0.0055,3499,815.00,SPY261231P00815000,52.35,0,53.34,56.67,0,0.1193,-0.8707,0.0062,8
Thu Dec 31 2026,SPY261231C00820000,5.18,0,5.27,5.33,0,0.1212,0.1908,0.0052,1325,820.00,SPY261231P00820000,50.96,0,57.78,61.09,0,0.1179,-0.901,0.0053,12
Thu Dec 31 2026,SPY261231C00825000,4.2,0,4.37,4.42,0,0.1201,0.1658,0.0048,2792,825.00,SPY261231P00825000,64.5,0,62.38,65.66,0,0.1166,-0.9265,0.0045,10
Thu Dec 31 2026,SPY261231C00830000,3.67,0.19,3.6,3.66,2,0.1193,0.143,0.0043,2953,830.00,SPY261231P00830000,62.93,0,67.1,70.38,0,0.1156,-0.9475,0.0036,5
Thu Dec 31 2026,SPY261231C00835000,2.84,0,2.95,3,0,0.1185,0.1225,0.0039,2990,835.00,SPY261231P00835000,69.99,0,71.92,75.17,0,0.1143,-0.9638,0.0028,4
Thu Dec 31 2026,SPY261231C00840000,2.24,0,2.41,2.46,0,0.1179,0.1043,0.0035,2228,840.00,SPY261231P00840000,64.22,0,76.81,80.04,0,0.1132,-0.976,0.002,1
Thu Dec 31 2026,SPY261231C00845000,1.88,0,1.96,2,0,0.1173,0.0882,0.0031,1456,845.00,SPY261231P00845000,0,0,81.73,84.95,0,0.1105,-0.9847,0.0014,0
Thu Dec 31 2026,SPY261231C00850000,1.62,0.095,1.59,1.63,6,0.117,0.0743,0.0028,12843,850.00,SPY261231P00850000,82,0,86.68,89.89,0,0.1034,-0.9905,0.001,0
Thu Dec 31 2026,SPY261231C00855000,1.21,0,1.28,1.32,0,0.1166,0.0623,0.0024,1556,855.00,SPY261231P00855000,89.52,0,91.95,94.84,0,0,-0.9944,0.0006,0
Thu Dec 31 2026,SPY261231C00860000,0.94,0,1.04,1.08,0,0.1165,0.0522,0.0021,2958,860.00,SPY261231P00860000,90.44,0,96.61,99.95,0,0.1203,-0.9967,0.0004,0
Thu Dec 31 2026,SPY261231C00865000,0.79,0,0.84,0.87,0,0.1166,0.0436,0.0018,1602,865.00,SPY261231P00865000,116.07,0,101.6,104.93,0,0.1221,-0.9982,0.0002,0
Thu Dec 31 2026,SPY261231C00870000,0.72,0,0.7,0.71,0,0.117,0.0365,0.0016,1805,870.00,SPY261231P00870000,0,0,106.57,109.91,0,0.1228,-0.999,0.0001,0
Thu Dec 31 2026,SPY261231C00875000,0.6,0,0.56,0.58,0,0.1171,0.0306,0.0014,731,875.00,SPY261231P00875000,0,0,111.57,114.91,0,0.1295,-0.9995,0.0001,0
Thu Dec 31 2026,SPY261231C00880000,0.47,0,0.46,0.48,0,0.1177,0.0258,0.0012,444,880.00,SPY261231P00880000,0,0,116.55,119.89,0,0.132,-0.9997,0,0
Thu Dec 31 2026,SPY261231C00885000,0.37,0,0.38,0.4,0,0.1184,0.0219,0.001,1278,885.00,SPY261231P00885000,0,0,121.54,124.88,0,0.1336,-0.9998,0,0
Thu Dec 31 2026,SPY261231C00890000,0.77,0,0.32,0.34,0,0.1194,0.0187,0.0009,548,890.00,SPY261231P00890000,140.87,0,126.53,129.87,0,0.1384,-0.9999,0,0
Thu Dec 31 2026,SPY261231C00895000,0.3,0,0.27,0.29,0,0.1205,0.0161,0.0008,1009,895.00,SPY261231P00895000,184.25,0,131.52,134.86,0,0.1431,-1,0,0
Thu Dec 31 2026,SPY261231C00900000,0.23,0,0.24,0.26,0,0.1224,0.014,0.0007,7818,900.00,SPY261231P00900000,138,0,136.51,139.85,0,0,-1,0,1
Thu Dec 31 2026,SPY261231C00905000,0.22,0,0.21,0.23,0,0.124,0.0123,0.0006,364,905.00,SPY261231P00905000,141.19,0,141.85,144.84,0,0,-1,0,0
Thu Dec 31 2026,SPY261231C00910000,0.19,0,0.18,0.2,0,0.1253,0.011,0.0005,571,910.00,SPY261231P00910000,0,0,146.8,149.8,0,0,-1,0,0
Thu Dec 31 2026,SPY261231C00915000,0.25,0,0.16,0.18,0,0.1271,0.0098,0.0005,543,915.00,SPY261231P00915000,0,0,151.48,154.82,0,0,-1,0,0
Thu Dec 31 2026,SPY261231C00920000,0.26,0,0.14,0.16,0,0.1286,0.0088,0.0004,399,920.00,SPY261231P00920000,0,0,156.8,159.8,0,0,-1,0,0
Thu Dec 31 2026,SPY261231C00925000,0.19,0,0.13,0.15,0,0.1309,0.008,0.0004,148,925.00,SPY261231P00925000,0,0,161.8,164.8,0,0,-1,0,0
Thu Dec 31 2026,SPY261231C00930000,0.14,0,0.12,0.14,0,0.1331,0.0074,0.0004,260,930.00,SPY261231P00930000,0,0,166.75,169.75,0,0,-1,0,0
Thu Dec 31 2026,SPY261231C00935000,0.16,0,0.11,0.13,0,0.1346,0.0068,0.0003,143,935.00,SPY261231P00935000,0,0,171.44,174.78,0,0,-1,0,0
Thu Dec 31 2026,SPY261231C00940000,0.09,0,0.11,0.12,0,0.1378,0.0063,0.0003,782,940.00,SPY261231P00940000,203.37,0,176.75,179.62,0,0,-1,0,0
